,tweet_id,airline_sentiment,airline,name,text,tweet_coord,tweet_created,tweet_location,negativereason
12901,569986129820196000,negative,American,pantsasnapkins,@AmericanAir Bad weather is understandable but your own pilot said that over 160 people called out and that ZERO bags are on the plane.,,42058.600196759304,"The Specific Ocean
",late_flight
12902,569985685723209000,negative,American,GrrraceSM,"=@AmericanAir yep,filed a claim at Heathrow yesterday. we were promised a call this morning with an update, but got nothing.",,42058.598969907405,London,late_flight
12903,569984380061351000,negative,American,shelleyward73,@AmericanAir why is does it seem to be impossible to contact anyone at your airline to get an item left on board a plane 5 min after deplane,,42058.5953703704,OREGON,late_flight
12904,569984339800416000,negative,American,reebokpumped,=@AmericanAir you flew me into Chi Instead and I got a ride to MKE. u said my bags would go to mke today. is it on the Cancelled Flightled flight tho?,,42058.5952662037,Milwaukee,late_flight
12905,569983967467868000,negative,American,cubexg,@AmericanAir stuck at gate Miami to JFK flight 1510. Are we going to get out of here tonight? Very frustrating,,42058.5942361111,New York,late_flight
12906,569983854464921000,negative,American,hamms6,@AmericanAir I understand they're busy &amp; doing their best. My frustration is an automated call changing my flight w/o allowing me to talk,,42058.5939236111,PNW,late_flight
12907,569983373378252000,negative,American,GabrielleRubyM,@AmericanAir HELP U said ud chnge our retrn flght since we missed our connection Sat &amp; now ur not pickng up the phone.Only hve 18 hrs left!,,42058.5925925926,"Washington, D.C",late_flight
12908,569983093341347000,negative,American,msc9004,@AmericanAir has been almost a month and still no response to my online complaint/questions. Out $300 because of it.,,42058.5918171296,NYC,flight_attendant_complaints
12909,569983030108024000,negative,American,Rizzilient,=@AmericanAir bad weather happens but lack of preparation is inexcusable. depending on good weather is not a good business model.,,42058.5916435185,,customer_service_issue
12910,569982323598368000,negative,American,jasemccarty,@AmericanAir how is US4623 going to be on time when they are still deplaning at 4:08? This is BS.,,42058.5896990741,BTR/DCA/IAD/MSY - etc,late_flight
12911,569981968655519000,neutral,American,leahstokes,"@AmericanAir so, what should he do next exactly?!",,42058.5887152778,"Cambridge, MA, USA",Cant Decide
12912,569981947612676000,positive,American,deongordon,@AmericanAir Flight for tomorrow was Cancelled Flightled. New one booked. Seats taken care of. Just a tweet to commend you all on the service. Thanks!,,42058.5886574074,"birmingham, usa",Cant Decide
12913,569981899332059000,negative,American,leahstokes,=@AmericanAir Instead they yelled at him and told him to call a number that will not pick up due to call volume,,42058.588530092595,"Cambridge, MA, USA",customer_service_issue
12914,569981722470834000,negative,American,leahstokes,=@AmericanAir he is at the Boston airport. there is a problem. the agents will not honor the voucher because one number is rubbed out.,,42058.5880439815,"Cambridge, MA, USA",booking_problems
12915,569981614543007000,neutral,American,KestrelEng,@AmericanAir See photo of B787 scale model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/kfD4WQRkLW,,42058.5877430556,"Dublin, Ireland ",lost_luggage
12916,569981473060560000,negative,American,jasemccarty,=@AmericanAir I guess it is more BS AirportCardio given you cannot have an on time flight,,42058.587349537,BTR/DCA/IAD/MSY - etc,late_flight
12917,569980963926765000,neutral,American,KestrelEng,@AmericanAir See photo of 787 model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/oilnCfWEyg,,42058.5859490741,"Dublin, Ireland ",lost_luggage
12918,569980695184957000,negative,American,TejasGooner,@AmericanAir you should really explain customer service to your gate agent for 1152 at C4. Couldn't be bothered.,,42058.5852083333,The Republic of Texas,customer_service_issue
12919,569980631548973000,negative,American,dustinpjones,"=@AmericanAir my wife was on a flt from bro to TUL via dfw that was Cancelled Flighted. bought an SWA flight to get her home. Partial refund,DM me PLZ?",,42058.5850231481,"Bartlesville, OK",late_flight
12920,569980365386809000,negative,American,redeyes313,"@AmericanAir I've been trying to get through to reservations since yesterday to make a change to a reservation hold, when will it be up?",,42058.5842939815,"Lake County, Illinois",booking_problems
12921,569980358206361000,negative,American,drinkmud,=@AmericanAir Thanks - I miss my dog and this delay is costing me a lot of MONEY.,,42058.5842708333,Present ,cancel_flight
12922,569979612865925000,positive,American,Princessk91,"@AmericanAir yes, it says it should be deliver within 6 hours after pick up line.",,42058.582222222205,☀️SoFla☀️,Cant Decide
12923,569978804690669000,negative,American,DCrunner926,@AmericanAir I still can't get through to change my flight. This is really important plz help!,,42058.579988425896,Washington DC,late_flight
12924,569978315072610000,neutral,American,DigitalEdMom,@AmericanAir 3127. Just landed in LIT.,,42058.5786342593,Wisconsin,bad_flight
12925,569978312157589000,negative,American,FNMacDougall,"@AmericanAir I ended up emailing my #Complaint to customer.relations@aa.com, hope that works. #TravelProblems",,42058.5786226852,"Los Angeles, CA",cancel_flight
12926,569978298765344000,negative,American,Rpavesio,"@AmericanAir for tomorrow some sites show flight 1642 from ewr Cancelled Flightled, is it?",,42058.578587963,NYC,late_flight
12927,569978119530029000,neutral,American,soshoreqt,=@AmericanAir are pets allowed in first class?,,42058.5781018519,,damage_luggage
12928,569977887136342000,negative,American,FunNateofPMG,"=@AmericanAir can Lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air...",,42058.5774537037,,lost_luggage
12929,569977806320476000,negative,American,roblasvegas,@AmericanAir Can't help now as all seats have been taken.  There has to be a way to handle high volume of call days.,,42058.5772337963,Las Vegas,customer_service_issue
12930,569977585003827000,negative,American,fantacychristin,=@AmericanAir the Worst first class boarding service I ever had.,"[41.97417744, -87.9004223]",42058.5766203704,,late_flight
12931,569977521690669000,negative,American,DavidVing,@AmericanAir most disgusting chicken entree I've ever seen.  Your standards have seriously nosedived. #NewAmerican http://t.co/56eSsfOOwt,,42058.5764467593,,customer_service_issue
12932,569977357055864000,negative,American,soshoreqt,@AmericanAir im tryin to book a flight but cant get ahold of anyone!,,42058.575995370404,,late_flight
12933,569976751205584000,neutral,American,djjohnpayne,=@AmericanAir AM I upgraded on my next flight?,,42058.5743171296,"Las Vegas, NV",late_flight
12934,569976628220182000,negative,American,dinner_thoughts,@AmericanAir finally at final destination but not w/o extra significant travel expenses &amp; missed work. How can you resolve this experience?,,42058.5739814815,"Boston, MA - Scottsdale, AZ",cancel_flight
12935,569976293573447000,neutral,American,cmkest,"@AmericanAir when changing dest city on an award for a reservation party of 4, is fee $150 for each pax or 150 for first and 25 for rest?",,42058.5730555556,,booking_problems
12936,569976030708047000,positive,American,AmySaunders19,@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,,42058.572337963,,Cant Decide
12937,569975778953142000,negative,American,cbratch67,@AmericanAir Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,,42058.571631944396,,customer_service_issue
12938,569975659730051000,negative,American,RHFIT,@AmericanAir already shared with them. Nothing done!,,42058.5713078704,,Cant Decide
12939,569975650691330000,negative,American,MDTwankyTwank,=@AmericanAir @kanne822 @SouthwestAir is better than AA.,,42058.5712847222,"Greenbow, Alabama",bad_flight
12940,569975294158901000,negative,American,MusseZam,"@AmericanAir I really can't there though to an agent, and I am worried about my reservation. Can you help me out!",,42058.5703009259,,booking_problems
12941,569975287364001000,negative,American,kanne822,"@AmericanAir while listening to a delay message on my phone, another delay message was coming in. Get your shit together!",,42058.5702777778,"Gilbert, AZ",cancel_flight
12942,569975175321653000,negative,American,yesimsure_1,@AmericanAir Hi. Get error msg when trying to check in on line. States: wrong pass#. Tickets rcvd from AA due to training in DFW. U know Y?,,42058.5699768519,,customer_service_issue
12943,569975126659342000,negative,American,evlev1,@AmericanAir there's an employee at gate 45 of JFK telling people their bag doesn't fit and needs to be checked when it clearly fits #AA291,,42058.569837963,CHI/ATX,lost_luggage
12944,569975113694760000,positive,American,BethMyn,@AmericanAir thanks... I finally got through this afternoon.  :),,42058.5698032407,,Cant Decide
12945,569975063094501000,negative,American,kanne822,"@AmericanAir after waiting for a delayed plane, we sat on the plane for an hour waiting for a Late Flight passenger. That's BS too..",,42058.5696643519,"Gilbert, AZ",late_flight
12946,569974766393823000,negative,American,FunNateofPMG,@AmericanAir WHERE IS MY BAG?!?!?!,,42058.5688425926,,lost_luggage
12947,569974705811107000,neutral,American,kanne822,@AmericanAir it was 639,,42058.5686805556,"Gilbert, AZ",Cant Decide
12948,569974668406296000,negative,American,kanne822,@AmericanAir Not true!! Stop making excuses! You either overbook or have crappy planes!,,42058.5685763889,"Gilbert, AZ",late_flight
12949,569974641214644000,neutral,American,mmalarkey,@AmericanAir #AmericanAirlines on approach to mex.... http://t.co/se57dmjHiW,,42058.568495370404,"Washington, D.C.",lost_luggage
12950,569974508435562000,negative,American,TejasGooner,"@AmericanAir no. Booked seat in Dallas, live in Dallas. Real nice that your gate agent had exit row available told me they weren't available",,42058.568136574104,The Republic of Texas,lost_luggage
12951,569974423903715000,negative,American,UllCon,"@AmericanAir I paid using Paypal online and after I was charged there was a ""System Error"" which is what I ended up calling about.",,42058.5678935185,"Michigan, US",customer_service_issue
12952,569974318463119000,positive,American,jjqb1,@AmericanAir #AATeam thanks for working in very rigorous weather conditions for all,,42058.567604166696,,Cant Decide
12953,569974287286845000,negative,American,AnnaIntheCity,"@AmericanAir that's why I'm asking for exception. Staffer moving last minute,we're a nonprofit &amp; losing $400,we just want to change ticket.",,42058.5675231482,Northern Virginia,booking_problems
